yyyy,mm,tmax,tmin,af,rain,sun,station
2021.0,3,9.2,5.0,0.0,115.2,78.7,tiree
2021.0,4,9.9,3.6,1.0,33.8,252.6,tiree
2021.0,5,12.0,6.0,0.0,63.6,220.7,tiree
2021.0,6,14.9,9.9,0.0,46.4,157.8,tiree
2021.0,7,17.5,12.2,0.0,21.0,148.9,tiree
2021.0,8,16.9,11.6,0.0,58.4,168.9,tiree
2021.0,9,15.9,11.7,0.0,113.2,59.1,tiree
2021.0,10,13.4,9.1,0.0,199.8,54.7,tiree
2021.0,11,10.9,6.8,0.0,134.6,36.6,tiree
2021.0,12,8.9,5.0,0.0,124.0,24.1,tiree
2022.0,1,8.9,5.3,0.0,87.2,19.4,tiree
2022.0,2,8.7,3.5,1.0,167.4,50.8,tiree
2022.0,3,10.0,4.6,1.0,44.4,191.2,tiree
2022.0,4,11.3,5.6,0.0,101.8,178.5,tiree
2022.0,5,13.5,9.1,0.0,103.4,169.5,tiree
2022.0,6,15.5,10.2,0.0,88.6,168.7,tiree
2022.0,7,16.2,11.7,0.0,,112.5,tiree
2022.0,8,17.1,11.8,0.0,,159.0,tiree
2022.0,9,16.1,11.2,0.0,196.4,129.1,tiree
2022.0,10,13.8,9.5,0.0,239.0,77.0,tiree
2022.0,11,11.6,7.4,0.0,211.0,42.6,tiree
2022.0,12,7.8,2.9,4.0,170.2,48.2,tiree
2013.0,1,7.2,3.0,11.0,62.3,45.7,valley
2013.0,2,7.7,1.6,9.0,60.4,108.3,valley
2013.0,3,6.9,1.1,12.0,89.4,118.8,valley
2013.0,4,10.4,4.5,5.0,32.8,198.4,valley
2013.0,5,13.3,7.8,0.0,40.0,192.4,valley
2013.0,6,17.5,10.3,0.0,32.2,225.2,valley
2013.0,7,21.6,13.6,0.0,42.0,311.4,valley
2013.0,8,19.0,13.2,0.0,68.1,162.9,valley
2013.0,9,16.8,11.8,0.0,76.2,100.2,valley
2013.0,10,15.5,11.2,0.0,173.8,72.5,valley
2013.0,11,10.6,6.3,0.0,35.8,48.5,valley
2013.0,12,10.4,6.6,0.0,131.0,34.7,valley
2014.0,1,9.1,4.9,1.0,159.2,34.3,valley
2014.0,2,9.0,5.1,0.0,102.6,72.3,valley
2014.0,3,11.1,5.2,0.0,54.0,121.9,valley
2014.0,4,13.3,7.4,0.0,36.0,172.2,valley
2014.0,5,15.0,9.4,0.0,92.8,157.8,valley
2014.0,6,18.0,11.7,0.0,46.8,263.9,valley
2014.0,7,20.3,13.7,0.0,48.2,250.7,valley
2014.0,8,17.8,12.5,0.0,109.4,184.3,valley
2014.0,9,19.1,11.9,0.0,8.0,174.2,valley
2014.0,10,15.4,10.7,0.0,158.6,88.0,valley
2014.0,11,12.4,6.7,0.0,59.0,88.4,valley
2014.0,12,9.6,5.3,1.0,68.4,43.6,valley
2015.0,1,8.3,3.9,4.0,76.6,60.4,valley
2015.0,2,7.6,2.9,5.0,34.0,86.2,valley
2015.0,3,9.4,3.9,2.0,59.0,147.1,valley
2015.0,4,12.6,5.0,1.0,36.0,232.7,valley
2015.0,5,13.1,7.9,0.0,111.0,185.1,valley
2015.0,6,16.6,10.2,0.0,28.2,238.7,valley
2015.0,7,17.6,12.5,0.0,66.4,186.7,valley
2015.0,8,18.3,12.5,0.0,68.8,204.1,valley
2015.0,9,16.9,9.9,0.0,45.2,187.8,valley
2015.0,10,14.9,8.7,0.0,60.2,105.2,valley
2015.0,11,12.9,8.2,0.0,134.4,35.4,valley
2015.0,12,12.3,7.8,0.0,254.2,26.1,valley
2016.0,1,9.4,5.2,1.0,110.4,44.8,valley
2016.0,2,8.4,3.7,3.0,81.2,76.2,valley
2016.0,3,9.4,4.0,2.0,56.6,126.8,valley
2016.0,4,11.1,5.3,0.0,81.0,188.0,valley
2016.0,5,15.9,9.2,0.0,46.8,250.8,valley
2016.0,6,18.0,12.0,0.0,72.0,205.3,valley
2016.0,7,18.2,13.3,0.0,71.6,149.1,valley
2016.0,8,19.1,13.7,0.0,61.8,167.7,valley
2016.0,9,18.0,13.3,0.0,94.6,129.0,valley
2016.0,10,14.6,8.6,0.0,25.0,80.0,valley
2016.0,11,10.0,4.8,4.0,81.6,77.8,valley
2016.0,12,10.7,6.1,2.0,75.8,40.3,valley
2017.0,1,8.8,4.2,6.0,38.6,49.8,valley
2017.0,2,9.2,4.6,3.0,104.0,49.2,valley
2017.0,3,11.0,6.0,0.0,76.8,109.6,valley
2017.0,4,12.0,6.8,0.0,17.0,117.9,valley
2017.0,5,17.0,9.7,0.0,31.4,250.0,valley
2017.0,6,17.6,12.6,0.0,129.2,155.7,valley
2017.0,7,18.8,12.8,0.0,78.8,194.9,valley
2017.0,8,18.1,13.3,0.0,60.0,175.3,valley
2017.0,9,16.6,11.5,0.0,86.2,113.1,valley
2017.0,10,15.2,10.9,0.0,65.8,60.7,valley
2017.0,11,10.9,6.5,0.0,104.0,48.6,valley
2017.0,12,9.0,4.5,2.0,79.2,34.5,valley
2018.0,1,8.5,3.5,4.0,88.6,59.5,valley
2018.0,2,7.2,1.6,10.0,62.0,115.4,valley
2018.0,3,8.2,2.5,7.0,94.8,108.3,valley
2018.0,4,12.3,6.4,0.0,65.0,140.6,valley
2018.0,5,15.8,9.1,0.0,29.0,231.6,valley
2018.0,6,20.2,11.7,0.0,10.8,291.8,valley
2018.0,7,21.0,13.5,0.0,49.0,265.3,valley
2018.0,8,18.6,13.2,0.0,37.4,131.8,valley
2018.0,9,16.3,11.4,0.0,87.0,131.8,valley
2018.0,10,13.9,8.6,2.0,97.6,101.6,valley
2018.0,11,11.5,6.6,0.0,139.2,69.1,valley
2018.0,12,10.3,6.8,1.0,112.8,19.8,valley
2019.0,1,8.4,4.4,2.0,38.2,34.8,valley
2019.0,2,10.7,5.3,3.0,50.4,110.2,valley
2019.0,3,10.3,5.9,0.0,96.0,103.5,valley
2019.0,4,13.7,6.5,0.0,67.2,138.8,valley
2019.0,5,14.3,8.1,0.0,39.2,203.5,valley
2019.0,6,17.1,11.3,0.0,60.8,204.6,valley
2019.0,7,19.5,13.6,0.0,32.2,181.5,valley
2019.0,8,19.3,14.1,0.0,60.8,179.6,valley
2019.0,9,17.7,11.6,0.0,86.2,141.5,valley
2019.0,10,13.6,8.5,0.0,147.8,95.7,valley
2019.0,11,9.9,5.1,1.0,93.0,49.4,valley
2019.0,12,9.7,5.8,2.0,60.2,44.2,valley
2020.0,1,9.3,5.1,2.0,72.8,48.0,valley
2020.0,2,9.2,5.1,0.0,113.4,71.8,valley
2020.0,3,10.2,4.4,0.0,31.0,167.2,valley
2020.0,4,14.7,6.9,0.0,12.8,219.7,valley
2020.0,5,16.6,8.7,0.0,7.2,312.3,valley
2020.0,6,17.9,11.7,0.0,76.4,137.6,valley
2020.0,7,17.3,12.5,0.0,99.4,128.1,valley
2020.0,8,19.2,13.9,0.0,119.2,155.4,valley
2020.0,9,17.2,11.2,0.0,60.6,158.8,valley
2020.0,10,13.6,9.3,0.0,116.0,90.6,valley
2020.0,11,12.3,7.4,0.0,84.8,44.3,valley
2020.0,12,8.8,4.3,2.0,150.6,34.4,valley
2021.0,1,7.2,2.5,8.0,110.2,41.1,valley
2021.0,2,8.3,3.9,6.0,89.0,92.8,valley
2021.0,3,10.0,4.8,4.0,42.4,116.3,valley
2021.0,4,11.6,3.7,3.0,15.8,250.3,valley
2021.0,5,13.8,7.5,0.0,107.8,209.2,valley
2021.0,6,17.4,11.6,0.0,25.2,201.3,valley
2021.0,7,21.2,13.8,0.0,27.2,228.5,valley
2021.0,8,19.1,13.1,0.0,45.6,156.6,valley
2021.0,9,19.1,13.0,0.0,95.2,117.5,valley
2021.0,10,14.9,10.9,0.0,201.2,83.6,valley
2021.0,11,11.8,7.8,0.0,46.8,50.0,valley
2021.0,12,9.8,5.2,3.0,100.2,38.4,valley
2022.0,1,9.3,4.8,0.0,25.2,67.4,valley
2022.0,2,10.1,5.8,0.0,86.6,76.0,valley
2022.0,3,12.3,4.8,1.0,32.8,193.3,valley
2022.0,4,13.1,5.9,1.0,44.8,180.2,valley
2022.0,5,15.4,10.0,0.0,47.2,187.2,valley
2022.0,6,17.5,11.3,0.0,23.8,238.2,valley
2022.0,7,20.4,13.6,0.0,16.8,198.7,valley
2022.0,8,21.1,13.8,0.0,41.2,243.7,valley
2022.0,9,18.1,12.0,0.0,95.2,127.6,valley
2022.0,10,16.0,11.1,0.0,116.0,117.5,valley
2022.0,11,12.9,8.4,0.0,125.8,67.4,valley
2022.0,12,8.3,3.4,7.0,91.8,49.8,valley
2013.0,1,5.4,0.5,16.0,35.1,47.1,waddington
2013.0,2,5.4,0.4,15.0,28.1,74.7,waddington
2013.0,3,4.8,-0.2,18.0,62.0,69.8,waddington
2013.0,4,12.2,3.5,7.0,7.4,168.0,waddington
2013.0,5,15.3,6.5,0.0,66.2,174.2,waddington
2013.0,6,17.9,9.9,0.0,45.4,160.3,waddington
2013.0,7,23.4,13.6,0.0,43.6,232.9,waddington
2013.0,8,22.3,13.1,0.0,35.7,182.0,waddington
2013.0,9,18.1,10.2,0.0,22.0,147.1,waddington
2013.0,10,15.6,9.6,0.0,105.7,87.6,waddington
2013.0,11,9.0,3.2,1.0,38.8,86.9,waddington
2013.0,12,9.2,2.3,3.0,27.6,67.9,waddington
2014.0,1,8.1,2.1,6.0,95.4,65.4,waddington
2014.0,2,9.1,2.7,3.0,32.0,88.7,waddington
2014.0,3,12.1,3.3,2.0,27.2,146.3,waddington
2014.0,4,14.3,6.4,0.0,23.4,127.9,waddington
2014.0,5,16.6,8.6,0.0,118.2,157.5,waddington
2014.0,6,19.4,11.4,0.0,33.8,162.7,waddington
2014.0,7,23.4,13.5,0.0,18.6,219.3,waddington
2014.0,8,20.0,11.5,0.0,61.6,171.9,waddington
2014.0,9,19.2,11.0,0.0,9.6,99.0,waddington
2014.0,10,15.3,9.4,0.0,88.8,79.2,waddington
2014.0,11,10.9,5.4,1.0,66.0,52.6,waddington
2014.0,12,7.7,2.4,9.0,49.8,80.8,waddington
2015.0,1,7.2,1.4,12.0,23.1,84.2,waddington
2015.0,2,6.9,1.1,7.0,23.5,95.1,waddington
2015.0,3,10.2,2.6,4.0,24.0,136.6,waddington
2015.0,4,14.1,4.7,0.0,14.2,216.2,waddington
2015.0,5,15.1,7.1,0.0,63.0,169.0,waddington
2015.0,6,19.1,9.7,0.0,35.0,209.0,waddington
2015.0,7,21.2,12.1,0.0,49.2,171.7,waddington
2015.0,8,21.3,12.6,0.0,79.2,154.0,waddington
2015.0,9,17.2,8.9,0.0,54.2,162.8,waddington
2015.0,10,14.3,7.9,0.0,48.2,89.4,waddington
2015.0,11,12.2,6.0,1.0,56.8,47.4,waddington
2015.0,12,12.2,6.2,0.0,60.8,41.9,waddington
2016.0,1,7.9,2.1,8.0,59.6,47.2,waddington
2016.0,2,8.2,1.7,9.0,44.8,110.2,waddington
2016.0,3,9.3,2.2,3.0,68.8,118.8,waddington
2016.0,4,11.8,3.4,1.0,51.6,158.6,waddington
2016.0,5,16.6,7.8,0.0,40.8,190.8,waddington
2016.0,6,18.7,11.2,0.0,120.0,106.8,waddington
2016.0,7,21.7,12.9,0.0,43.8,170.3,waddington
2016.0,8,22.0,13.3,0.0,46.0,208.3,waddington
2016.0,9,20.1,12.4,0.0,42.0,130.3,waddington
2016.0,10,14.2,7.8,0.0,49.8,104.1,waddington
2016.0,11,8.6,3.2,4.0,66.0,92.9,waddington
2016.0,12,8.6,2.6,5.0,19.4,55.7,waddington
2017.0,1,6.1,1.0,13.0,42.6,53.6,waddington
2017.0,2,8.5,3.3,3.0,41.6,52.8,waddington
2017.0,3,12.3,4.9,0.0,47.8,132.3,waddington
2017.0,4,13.5,4.8,1.0,21.2,156.5,waddington
2017.0,5,17.7,8.9,0.0,50.2,186.4,waddington
2017.0,6,20.6,12.8,0.0,80.0,157.8,waddington
2017.0,7,21.3,12.7,0.0,62.8,168.9,waddington
2017.0,8,20.4,12.1,0.0,53.8,179.1,waddington
2017.0,9,17.6,10.2,0.0,78.4,107.4,waddington
2017.0,10,15.5,9.6,0.0,12.8,79.7,waddington
2017.0,11,9.6,4.2,2.0,33.4,80.8,waddington
2017.0,12,7.2,2.0,9.0,58.8,71.6,waddington
2018.0,1,7.7,2.5,2.0,54.9,57.1,waddington
2018.0,2,5.3,-0.4,18.0,34.6,81.1,waddington
2018.0,3,8.0,1.6,10.0,74.3,77.6,waddington
2018.0,4,13.3,6.2,0.0,79.8,98.5,waddington
2018.0,5,18.5,8.2,0.0,61.0,255.8,waddington
2018.0,6,20.8,11.3,0.0,34.0,216.3,waddington
2018.0,7,25.4,14.1,0.0,24.6,254.3,waddington
2018.0,8,22.3,13.5,0.0,53.0,179.4,waddington
2018.0,9,18.3,10.0,0.0,26.2,133.2,waddington
2018.0,10,14.9,7.3,1.0,48.6,139.2,waddington
2018.0,11,10.8,4.7,0.0,31.2,71.0,waddington
2018.0,12,8.9,3.9,3.0,71.2,53.7,waddington
2019.0,1,6.6,1.5,9.0,20.6,57.1,waddington
2019.0,2,11.1,2.2,6.0,24.4,130.2,waddington
2019.0,3,11.8,4.5,0.0,50.0,139.3,waddington
2019.0,4,13.9,3.7,2.0,27.0,180.8,waddington
2019.0,5,16.1,7.1,0.0,45.6,193.1,waddington
2019.0,6,18.8,10.5,0.0,140.8,140.7,waddington
2019.0,7,22.6,14.0,0.0,66.4,175.1,waddington
2019.0,8,22.6,13.5,0.0,65.2,202.8,waddington
2019.0,9,18.8,10.6,0.0,104.2,162.8,waddington
2019.0,10,13.1,6.8,0.0,99.8,89.2,waddington
2019.0,11,8.6,4.1,2.0,119.4,52.2,waddington
2019.0,12,8.1,3.1,2.0,54.2,70.6,waddington
2020.0,1,9.2,3.9,1.0,27.8,61.0,waddington
2020.0,2,9.7,3.1,1.0,99.4,85.3,waddington
2020.0,3,10.6,2.6,6.0,17.6,156.6,waddington
2020.0,4,15.7,5.7,0.0,13.2,230.1,waddington
2020.0,5,18.4,7.7,0.0,11.0,284.6,waddington
2020.0,6,19.8,10.9,0.0,61.6,172.3,waddington
2020.0,7,20.2,12.4,0.0,59.2,134.2,waddington
2020.0,8,22.0,13.8,0.0,64.6,144.5,waddington
2020.0,9,18.9,10.5,0.0,27.6,165.6,waddington
2020.0,10,13.4,7.6,0.0,81.0,65.0,waddington
2020.0,11,11.4,5.8,0.0,23.2,58.4,waddington
2020.0,12,6.9,1.8,7.0,90.2,59.4,waddington
2021.0,1,5.1,0.2,16.0,89.6,52.0,waddington
2021.0,2,7.9,1.4,10.0,45.6,83.6,waddington
2021.0,3,11.0,4.2,1.0,14.8,107.3,waddington
2021.0,4,11.2,1.9,6.0,5.2,223.2,waddington
2021.0,5,14.5,6.3,0.0,91.4,156.8,waddington
2021.0,6,19.9,11.9,0.0,40.2,176.3,waddington
2021.0,7,22.5,13.8,0.0,82.6,168.3,waddington
2021.0,8,20.3,12.9,0.0,27.4,103.7,waddington
2021.0,9,20.7,12.4,0.0,56.4,129.0,waddington
2021.0,10,15.3,9.0,0.0,73.4,98.1,waddington
2021.0,11,10.6,4.8,3.0,21.2,79.0,waddington
2021.0,12,8.3,3.3,3.0,60.8,35.2,waddington
2022.0,1,7.6,1.7,7.0,19.6,102.9,waddington
2022.0,2,10.0,3.2,1.0,62.6,85.6,waddington
2022.0,3,12.1,3.6,2.0,41.5,183.8,waddington
2022.0,4,13.9,5.1,3.0,14.4,198.7,waddington
2022.0,5,17.8,9.3,0.0,63.8,173.1,waddington
2022.0,6,,10.9,0.0,27.6,220.5,waddington
2022.0,7,,14.1,0.0,19.6,189.9,waddington
2022.0,8,,14.2,0.0,60.8,249.9,waddington
2022.0,9,,10.7,0.0,61.2,127.9,waddington
2022.0,10,,9.4,0.0,99.0,147.5,waddington
2022.0,11,,6.2,0.0,82.8,38.9,waddington
2022.0,12,,1.4,12.0,44.6,68.0,waddington
2013.0,1,6.0,1.2,12.0,81.4,53.9,whitby
2013.0,2,5.8,0.5,10.0,25.2,69.2,whitby
2013.0,3,4.7,0.7,8.0,46.4,67.3,whitby
2013.0,4,11.2,4.1,0.0,7.4,192.7,whitby
2013.0,5,14.5,5.9,0.0,97.4,209.6,whitby
2013.0,6,17.2,8.6,0.0,43.9,208.8,whitby
2013.0,7,22.4,12.6,0.0,21.0,252.7,whitby
2013.0,8,21.7,12.2,0.0,35.1,215.4,whitby
2013.0,9,17.3,9.7,0.0,43.5,149.4,whitby
2013.0,10,15.4,9.4,0.0,61.3,107.3,whitby
2013.0,11,9.1,3.2,4.0,31.0,78.2,whitby
2013.0,12,9.1,2.8,2.0,52.8,67.9,whitby
2014.0,1,7.7,2.6,5.0,112.7,56.9,whitby
2014.0,2,8.9,3.1,2.0,88.5,113.6,whitby
2014.0,3,11.4,3.4,6.0,31.7,147.9,whitby
2014.0,4,13.0,6.0,2.0,40.3,143.5,whitby
2014.0,5,15.8,8.1,1.0,100.1,192.5,whitby
2014.0,6,17.9,10.9,0.0,39.6,183.4,whitby
2014.0,7,20.8,12.2,0.0,40.7,228.2,whitby
2014.0,8,19.0,10.8,0.0,94.1,239.7,whitby
2014.0,9,17.1,10.4,0.0,21.5,106.7,whitby
2014.0,10,15.3,8.8,0.0,62.8,122.8,whitby
2014.0,11,11.1,5.8,1.0,67.6,56.3,whitby
2014.0,12,7.9,2.2,9.0,35.1,84.7,whitby
2015.0,1,7.2,1.6,10.0,35.6,86.2,whitby
2015.0,2,7.5,1.7,6.0,23.2,99.2,whitby
2015.0,3,9.9,3.0,3.0,16.1,128.0,whitby
2015.0,4,12.8,3.9,1.0,12.9,234.4,whitby
2015.0,5,15.0,6.6,0.0,60.2,241.5,whitby
2015.0,6,18.1,8.4,0.0,30.2,241.5,whitby
2015.0,7,19.5,11.2,0.0,62.3,221.1,whitby
2015.0,8,20.4,11.8,0.0,53.9,220.2,whitby
2015.0,9,16.0,8.5,0.0,52.7,154.7,whitby
2015.0,10,14.1,7.5,0.0,49.8,96.0,whitby
2015.0,11,11.9,5.8,1.0,92.0,64.1,whitby
2015.0,12,11.8,5.5,0.0,79.5,40.8,whitby
2016.0,1,7.9,2.9,3.0,166.6,38.1,whitby
2016.0,2,7.8,1.5,7.0,41.6,117.0,whitby
2016.0,3,9.3,2.6,3.0,90.1,110.3,whitby
2016.0,4,10.8,3.7,1.0,63.8,171.3,whitby
2016.0,5,14.3,7.0,0.0,41.9,171.0,whitby
2016.0,6,16.3,9.8,0.0,63.5,141.1,whitby
2016.0,7,21.2,12.8,0.0,31.3,216.0,whitby
2016.0,8,20.5,12.6,0.0,66.4,232.0,whitby
2016.0,9,19.4,12.1,0.0,25.2,134.3,whitby
2016.0,10,13.6,8.5,0.0,35.7,114.2,whitby
2016.0,11,8.7,3.1,5.0,82.7,71.7,whitby
2016.0,12,9.3,3.8,3.0,27.7,58.3,whitby
2017.0,1,6.9,2.0,8.0,30.3,65.8,whitby
2017.0,2,8.9,3.7,2.0,34.7,73.2,whitby
2017.0,3,12.1,4.6,3.0,28.8,151.2,whitby
2017.0,4,13.2,5.1,0.0,21.3,204.8,whitby
2017.0,5,16.6,8.9,0.0,29.2,213.0,whitby
2017.0,6,19.8,11.5,0.0,135.3,201.6,whitby
2017.0,7,19.8,11.8,0.0,61.6,208.9,whitby
2017.0,8,20.0,11.5,0.0,55.6,200.1,whitby
2017.0,9,,10.4,0.0,79.9,137.5,whitby
2017.0,10,,9.7,0.0,43.2,110.6,whitby
2017.0,11,,4.0,2.0,74.3,85.4,whitby
2017.0,12,7.8,2.4,8.0,36.9,68.7,whitby
2018.0,1,7.1,2.5,4.0,49.6,67.4,whitby
2018.0,2,5.4,0.8,10.0,48.4,75.1,whitby
2018.0,3,7.4,1.5,9.0,110.8,90.1,whitby
2018.0,4,13.4,5.8,0.0,77.1,153.7,whitby
2018.0,5,17.0,7.8,0.0,30.1,249.2,whitby
2018.0,6,18.0,10.3,0.0,9.9,219.1,whitby
2018.0,7,22.3,13.3,0.0,34.1,235.1,whitby
2018.0,8,21.2,12.3,0.0,20.8,184.6,whitby
2018.0,9,18.1,9.6,0.0,49.8,178.0,whitby
2018.0,10,14.8,7.3,0.0,57.9,136.8,whitby
2018.0,11,10.9,6.2,1.0,74.7,82.3,whitby
2018.0,12,8.7,3.5,5.0,55.6,62.1,whitby
2019.0,1,7.2,2.1,10.0,34.5,69.1,whitby
2019.0,2,11.2,3.2,4.0,29.0,130.2,whitby
2019.0,3,12.2,4.2,0.0,53.4,177.1,whitby
2019.0,4,12.0,4.2,2.0,19.5,211.6,whitby
2019.0,5,14.7,6.9,0.0,25.7,213.7,whitby
2019.0,6,18.0,10.2,0.0,97.3,179.6,whitby
2019.0,7,21.8,13.4,0.0,38.8,215.6,whitby
2019.0,8,21.6,13.1,0.0,35.9,207.1,whitby
2019.0,9,18.2,10.1,0.0,78.9,182.8,whitby
2019.0,10,12.4,6.5,0.0,116.5,87.8,whitby
2019.0,11,8.9,4.7,4.0,95.8,44.8,whitby
2019.0,12,8.2,3.2,2.0,50.6,64.0,whitby
2020.0,1,9.4,3.5,1.0,27.0,89.8,whitby
2020.0,2,9.0,2.8,4.0,99.4,110.2,whitby
2020.0,3,10.4,2.5,5.0,14.3,172.4,whitby
2020.0,4,13.9,4.9,1.0,4.4,224.1,whitby
2020.0,5,17.3,6.9,2.0,9.6,293.1,whitby
2020.0,6,17.8,10.3,0.0,102.2,178.8,whitby
2020.0,7,19.4,11.4,0.0,41.7,174.2,whitby
2020.0,8,19.5,12.8,0.0,131.5,153.6,whitby
2020.0,9,17.8,9.6,0.0,72.6,155.8,whitby
2020.0,10,13.3,7.4,0.0,87.8,78.7,whitby
2020.0,11,11.6,5.6,1.0,34.3,76.2,whitby
2020.0,12,7.8,2.8,4.0,123.8,47.8,whitby
2021.0,1,5.9,0.8,10.0,152.2,58.5,whitby
2021.0,2,8.0,2.1,10.0,73.6,83.7,whitby
2021.0,3,11.2,4.4,2.0,22.2,126.9,whitby
2021.0,4,10.2,1.1,14.0,11.0,250.3,whitby
2021.0,5,13.6,5.4,2.0,71.1,214.4,whitby
2021.0,6,19.4,10.8,0.0,37.9,228.4,whitby
2021.0,7,20.6,13.2,0.0,67.2,213.9,whitby
2021.0,8,19.2,12.8,0.0,44.8,144.0,whitby
2021.0,9,19.9,12.2,0.0,43.1,153.2,whitby
2021.0,10,15.2,8.7,0.0,106.5,112.6,whitby
2021.0,11,11.0,5.5,0.0,66.1,80.4,whitby
2021.0,12,8.2,3.4,2.0,48.6,41.2,whitby
2022.0,1,8.3,2.2,8.0,13.0,115.0,whitby
2022.0,2,10.1,3.3,1.0,61.3,125.3,whitby
2022.0,3,11.4,3.8,1.0,42.7,185.0,whitby
2022.0,4,12.4,4.7,3.0,24.4,183.5,whitby
2022.0,5,16.9,8.7,0.0,40.2,192.5,whitby
2022.0,6,20.1,10.6,0.0,19.4,244.3,whitby
2022.0,7,22.8,13.7,0.0,43.5,190.2,whitby
2022.0,8,22.2,12.6,0.0,15.7,248.1,whitby
2022.0,9,17.9,10.8,0.0,69.4,137.0,whitby
2022.0,10,15.9,9.0,0.0,55.1,141.8,whitby
2022.0,11,11.2,6.1,1.0,97.0,65.8,whitby
2022.0,12,6.7,1.2,12.0,90.6,51.6,whitby
2013.0,1,6.2,2.5,1.0,,,wickairport
2013.0,2,6.3,0.2,11.0,48.4,,wickairport
2013.0,3,5.4,0.1,12.0,33.8,,wickairport
2013.0,4,9.1,2.0,6.0,,,wickairport
2013.0,5,11.4,5.0,1.0,,,wickairport
2013.0,6,14.8,8.6,0.0,22.6,,wickairport
2013.0,7,18.2,11.3,0.0,,,wickairport
2013.0,8,17.2,10.6,0.0,42.8,,wickairport
2013.0,9,15.1,8.7,0.0,52.8,,wickairport
2013.0,10,12.6,8.2,0.0,85.4,,wickairport
2013.0,11,8.5,2.7,7.0,108.6,,wickairport
2013.0,12,8.0,3.3,2.0,60.8,,wickairport
2014.0,1,6.8,3.7,1.0,82.8,,wickairport
2014.0,2,7.4,2.8,4.0,78.2,,wickairport
2014.0,3,9.2,3.9,1.0,35.6,,wickairport
2014.0,4,10.2,5.0,1.0,32.6,,wickairport
2014.0,5,12.2,6.8,1.0,46.4,,wickairport
2014.0,6,15.5,9.7,0.0,45.2,,wickairport
2014.0,7,17.1,11.1,0.0,48.6,,wickairport
2014.0,8,15.6,10.0,0.0,122.2,,wickairport
2014.0,9,15.3,9.9,0.0,38.8,,wickairport
2014.0,10,12.6,7.4,0.0,95.4,,wickairport
2014.0,11,10.4,6.7,0.0,93.0,,wickairport
2014.0,12,6.5,1.3,8.0,69.2,,wickairport
2015.0,1,5.9,1.2,5.0,100.0,,wickairport
2015.0,2,7.1,1.9,6.0,28.6,,wickairport
2015.0,3,8.3,2.8,4.0,62.0,,wickairport
2015.0,4,10.5,2.8,4.0,37.2,,wickairport
2015.0,5,11.0,4.7,3.0,83.0,,wickairport
2015.0,6,13.5,7.2,0.0,66.0,,wickairport
2015.0,7,15.1,8.8,0.0,80.8,,wickairport
2015.0,8,16.3,10.9,0.0,83.0,,wickairport
2015.0,9,14.4,9.3,0.0,24.8,,wickairport
2015.0,10,13.0,7.3,0.0,67.4,,wickairport
2015.0,11,9.1,3.9,3.0,72.4,,wickairport
2015.0,12,8.6,3.5,2.0,52.6,,wickairport
2016.0,1,6.4,1.6,10.0,141.6,,wickairport
2016.0,2,6.1,0.4,9.0,75.6,,wickairport
2016.0,3,8.4,2.6,7.0,34.2,,wickairport
2016.0,4,8.8,2.8,6.0,64.0,,wickairport
2016.0,5,12.1,6.3,0.0,35.4,,wickairport
2016.0,6,13.7,8.9,0.0,39.4,,wickairport
2016.0,7,16.7,10.3,0.0,112.1,,wickairport
2016.0,8,16.2,10.6,0.0,,,wickairport
2016.0,9,15.9,10.8,0.0,,,wickairport
2016.0,10,12.5,7.7,0.0,48.6,,wickairport
2016.0,11,7.9,2.2,5.0,52.6,,wickairport
2016.0,12,9.6,4.1,2.0,59.0,,wickairport
2017.0,1,7.4,2.4,6.0,96.4,,wickairport
2017.0,2,7.8,2.8,6.0,56.9,,wickairport
2017.0,3,9.2,3.2,3.0,63.6,,wickairport
2017.0,4,10.3,3.9,2.0,39.8,,wickairport
2017.0,5,13.7,7.4,0.0,25.8,,wickairport
2017.0,6,15.2,9.6,0.0,128.6,,wickairport
2017.0,7,16.2,9.7,0.0,72.8,,wickairport
2017.0,8,16.3,10.4,0.0,80.0,,wickairport
2017.0,9,14.5,9.9,0.0,87.6,,wickairport
2017.0,10,13.1,7.9,0.0,87.6,,wickairport
2017.0,11,7.4,2.5,1.0,139.0,,wickairport
2017.0,12,6.7,1.6,11.0,71.6,,wickairport
2018.0,1,5.5,1.0,12.0,56.4,,wickairport
2018.0,2,5.5,0.5,9.0,34.1,,wickairport
2018.0,3,6.1,1.3,6.0,67.0,,wickairport
2018.0,4,10.2,3.8,4.0,39.2,,wickairport
2018.0,5,13.6,6.8,0.0,32.8,,wickairport
2018.0,6,15.3,8.8,0.0,17.8,,wickairport
2018.0,7,,,,57.6,,wickairport
2018.0,8,16.6,10.1,0.0,52.7,,wickairport
2018.0,9,14.5,8.0,0.0,86.6,,wickairport
2018.0,10,11.9,6.2,1.0,94.8,,wickairport
2018.0,11,10.1,6.3,0.0,53.0,,wickairport
2018.0,12,7.7,3.4,5.0,36.3,,wickairport
2019.0,1,6.1,1.3,11.0,62.6,,wickairport
2019.0,2,9.1,3.3,5.0,47.1,,wickairport
2019.0,3,9.1,3.3,4.0,64.2,,wickairport
2019.0,4,10.2,5.8,1.0,32.8,,wickairport
2019.0,5,11.3,4.6,4.0,51.4,,wickairport
2019.0,6,14.7,8.9,0.0,63.6,,wickairport
2019.0,7,17.0,11.3,0.0,62.6,,wickairport
